question,references,corpus_id
為什麼 HBM 晶片的市場競爭者不同於以前？,"[{""content"": ""\u4f46\u7576\u5e74\u9084\u5728\u96c4\u5fc3\u58ef\u5fd7\u7684 AMD \u7e7c\u7e8c\u505a\u4e86\u4e00\u500b\u985b\u8986\u534a\u5c0e\u9ad4\u696d\u754c\u7684\u6c7a\u7b56\uff1a\u8457\u624b\u7814\u767c HBM\u3002"", ""start_index"": 5265, ""end_index"": 5306}, {""content"": ""\u6b64\u6642\u5728 HBM \u5e02\u5834\u4e0a\u7684\u9818\u5148\u8005\u4e5f\u4e0d\u662f SK \u6d77\u529b\u58eb\uff0c\u800c\u662f\u8a18\u61b6\u9ad4\u9f8d\u982d\u4e09\u661f\u3002"", ""start_index"": 6314, ""end_index"": 6350}, {""content"": ""2016 \u5e74\u524d\u5f8c\u4e5f\u6b63\u597d\u78b0\u4e0a\u7b2c\u4e00\u6b21 AI \u6d6a\u6f6e\uff0c\u56e0\u6b64\u5728 AMD \u65bc 2015 \u5e74\u653e\u68c4\u4e86 HBM \u5f8c\uff0c\u9694\u5e74 NVIDIA \u4f7f\u7528\u53f0\u7a4d\u96fb CoWoS 2.5D \u5c01\u88dd\u6280\u8853\u52a0\u4e0a\u4e09\u661f\u7684 HBM2\uff0c\u63a8\u51fa\u4e86\u7b2c\u4e00\u5f35 AI \u986f\u793a\u5361 Tesla P100\uff0c\u6210\u70ba\u6b77\u4ee3\u6700\u5f37\u7684 GPU \u52a0\u901f\u5668\u3002"", ""start_index"": 6405, ""end_index"": 6537}, {""content"": ""\u6b64\u6642 SK \u6d77\u529b\u58eb\u56e0\u70ba\u88ab AMD \u653e\u68c4\u4e86 HBM \u6280\u8853\uff0c\u76f4\u63a5\u5728 HBM \u7b2c\u4e8c\u4ee3\u7684\u6a19\u6e96\u4e0a\u843d\u5f8c\u4e09\u661f\u4e00\u5e74\u591a\u7684\u6642\u9593\u3002"", ""start_index"": 6574, ""end_index"": 6628}, {""content"": ""\u7136\u800c\u4e09\u661f\u81ea\u5df1\u537b\u72af\u4e86\u4e00\u500b\u81f4\u547d\u6027\u7684\u932f\u8aa4\uff0c\u7531\u65bc HBM \u7684\u751f\u7522\u6210\u672c\u904e\u9ad8\u3001\u5e02\u5834\u9700\u6c42\u4f4e\uff0c\u4e09\u661f\u6c7a\u5b9a\u5728 2019 \u5e74\u89e3\u6563\u4e86 HBM \u7814\u767c\u5718\u968a\uff0c\u5c0e\u81f4\u5f9e HBM \u7b2c\u4e09\u4ee3\u958b\u59cb\u6280\u8853\u4e0a\u4fbf\u843d\u5f8c\u65bc SK \u6d77\u529b\u58eb\uff0c\u6700\u7d42\u5c0e\u81f4\u5728 AI \u6d6a\u6f6e\u843d\u5f8c\u7684\u7d50\u679c\u3002"", ""start_index"": 6697, ""end_index"": 6806}]",data/hbm.txt
為什麼台積電的 CoWoS 技術對於 AI GPU 的生產至關重要？,"[{""content"": ""\u8003\u91cf\u5230\u9019\u9ede\uff0c\u53f0\u7a4d\u96fb\u624d\u56e0\u6b64\u5728 15 \u5e74\u524d\u4fbf\u63a8\u51fa CoWoS \u6280\u8853\u4f5c\u70ba\u672a\u4f86\u5fc5\u5b9a\u6703\u9047\u5230\u7684\u6469\u723e\u5b9a\u5f8b\u7684\u89e3\u65b9\u3002\u9664\u4e86\u85c9\u7531\u7e2e\u5c0f\u96fb\u6676\u9ad4\u4e4b\u5916\uff0c\u9084\u53ef\u4ee5\u7528 3D \u5806\u758a\u7684\u65b9\u5f0f\u63d0\u5347\u55ae\u4f4d\u9762\u7a4d\u7684\u96fb\u6676\u9ad4\u5bc6\u5ea6\u3002"", ""start_index"": 9885, ""end_index"": 9972}, {""content"": ""\u7136\u800c\u5728 2009 \u5e74\u7576\u53f0\u7a4d\u96fb\u6c7a\u5b9a\u65a5\u8cc7\u4e00\u5104\u7f8e\u91d1\u3001\u8017\u8cbb 400 \u4f4d\u5de5\u7a0b\u5e2b\uff0c\u7d42\u65bc\u7814\u767c\u51fa\u5148\u9032\u5c01\u88dd\u6280\u8853 CoWoS \u51fa\u4f86\u6642\uff0c\u8af7\u523a\u7684\u662f\u537b\u4e00\u500b\u5ba2\u6236\u90fd\u6c92\u6709\u3002"", ""start_index"": 9974, ""end_index"": 10044}, {""content"": ""NVIDIA \u9818\u8ecd\u7684 AI \u6d6a\u6f6e\u4e0b\uff0cCoWoS \u9700\u6c42\u6fc0\u589e\u4e09\u500d\uff0c\u9a45\u4f7f\u53f0\u7a4d\u96fb\u5168\u529b\u64f4\u5145 CoWoS \u7522\u80fd\u3002"", ""start_index"": 10732, ""end_index"": 10782}, {""content"": ""\u7531\u65bc AI \u9700\u6c42\u9ad8\u6f32\uff0cNVIDIA \u8207\u5176\u4ed6\u54c1\u724c GPU \u6216 ASIC \u4f9b\u4e0d\u61c9\u6c42\uff0cCoWoS \u548c HBM \u90fd\u6210\u70ba\u4e86 GPU \u7684\u4f9b\u61c9\u74f6\u9838\uff0c\u5f9e\u4e4f\u4eba\u554f\u6d25\u7684\u51b7\u9580\u7522\u7dda\u8b8a\u6210\u4f9b\u4e0d\u61c9\u6c42\u7684\u6b21\u4e16\u4ee3\u6280\u8853\u3002"", ""start_index"": 10843, ""end_index"": 10933}, {""content"": ""NVIDIA \u53ea\u662f\u8ca0\u8cac IC \u8a2d\u8a08\u7684\u7121\u5ee0\u534a\u5c0e\u9ad4\u516c\u53f8\uff0c\u5982\u679c HBM \u6676\u7247\u4f9b\u61c9\u4e0d\u5920\u3001\u53f0\u7a4d\u96fb\u7684 CoWoS \u4e5f\u6c92\u6709\u8ca8\u53ef\u4ee5\u585e\uff1b\u6216\u662f HBM \u6676\u7247\u4f9b\u61c9\u5145\u8db3\uff0c\u4f46\u53f0\u7a4d\u96fb CoWoS \u7522\u80fd\u88ab\u5176\u4ed6\u5ee0\u5546\u8a02\u55ae\u5403\u6389\u90e8\u5206\u3002"", ""start_index"": 11138, ""end_index"": 11236}]",data/hbm.txt
什麼是矽穿孔技術及其作用為何？,"[{""content"": ""\u6240\u8b02\u7684\u77fd\u7a7f\u5b54\uff0c\u5c31\u662f\u76f4\u63a5\u5728\u77fd\u6676\u5713\u4e0a\u7a7f\u591a\u500b\u5b54\uff0c\u5b54\u7684\u5927\u5c0f\u53ea\u6709\u5fae\u7c73\u7b49\u7d1a\uff08\u5dee\u4e0d\u591a\u5c31\u662f\u7d30\u83cc\u5927\u5c0f\uff09\uff0c\u4e26\u4f7f\u7528\u91d1\u5c6c\u7269\u8cea\u586b\u5145\u9032\u5b54\u88e1\u4f86\u9032\u884c\u5c0e\u96fb\u9023\u63a5\uff0c\u9019\u6a23\u7684\u6253\u6d1e\u6280\u8853\u5c31\u7a31\u70ba\u300c\u77fd\u7a7f\u5b54\u300d\uff08TSV, Through Silicon Via\uff09\u3002"", ""start_index"": 3411, ""end_index"": 3516}, {""content"": ""\u63a5\u4e0b\u4f86\u518d\u628a\u5806\u758a\u597d\u7684 HBM \u6676\u7247\u8207\u5716\u7247\u4e2d\u7684 GPU \u6838\u5fc3\u904b\u7b97\u55ae\u5143\u518d\u5c01\u88dd\u5230\u4e00\u5c64\u53eb\u77fd\u4e2d\u4ecb\u5c64\uff08Interposer\uff09\u7684\u4ecb\u8cea\u4e0a\uff0c\u77fd\u4e2d\u4ecb\u5c64\u4e0a\u540c\u6a23\u6703\u6709\u63d0\u524d\u8755\u523b\u597d\u7684\u77fd\u7a7f\u5b54\uff0c\u8b93 HBM \u8207 GPU \u904b\u7b97\u55ae\u5143\u4e5f\u53ef\u4ee5\u900f\u904e\u77fd\u7a7f\u5b54\u4f86\u9023\u63a5\uff0c\u4e0d\u7528\u5f15\u7dda\u548c\u57fa\u677f\uff0c\u518d\u4e00\u6b21\u964d\u4f4e\u529f\u8017\u4e26\u63d0\u5347\u983b\u5bec\u901f\u5ea6\u3002"", ""start_index"": 3598, ""end_index"": 3728}, {""content"": ""\u77fd\u7a7f\u5b54\u6280\u8853\u4ee3\u66ff\u4e86\u50b3\u7d71\u7684\u5f15\u7dda\uff0c\u53ef\u4ee5\u6709\u6548\u964d\u4f4e\u529f\u8017\uff0c\u4e26\u4f7f\u88f8\u7247\u5806\u758a\uff0c\u63d0\u5347\u5132\u5b58\u983b\u5bec\u3002"", ""start_index"": 3559, ""end_index"": 3596}]",data/hbm.txt
哪些公司能生產 HBM 記憶體並獲得 NVIDIA 認證？,"[{""content"": ""\u73fe\u968e\u6bb5\u5168\u7403\u53ea\u6709\u4e09\u5bb6\u516c\u53f8\u6709\u751f\u7522 HBM \u8a18\u61b6\u9ad4\u7684\u80fd\u529b\uff1aSK \u6d77\u529b\u58eb\u3001\u4e09\u661f\u8207\u7f8e\u5149\u30022023 \u5e74\u7684\u5e02\u5360\u7387\u5206\u5225\u662f 54%\u300141% \u8207 5%\u3002"", ""start_index"": 2255, ""end_index"": 2321}, {""content"": ""\u5f9e\u6578\u5b57\u4e0a\u770b\u4f86\uff0c\u7b2c\u4e00\u5927\u5ee0\u5546 SK \u6d77\u529b\u58eb\u770b\u4f3c\u9084\u6c92\u6709\u64c1\u6709\u58df\u65b7\u6027\u7684\u5e02\u4f54\uff0c\u4f46\u4e8b\u5be6\u4e0a HBM \u5e02\u5834\u7684\u7b2c\u4e00\u5927\u8cb7\u5bb6 NVIDIA \u73fe\u968e\u6bb5\u4f7f\u7528\u7684\u53ea\u6709 SK \u6d77\u529b\u58eb\u7684\u7522\u54c1\uff0c\u8fd1\u671f\u624d\u6709\u5176\u4ed6\u54c1\u724c\u53ef\u80fd\u901a\u904e\u8a8d\u8b49\u7684\u6d88\u606f\u3002"", ""start_index"": 2324, ""end_index"": 2419}, {""content"": ""HBM \u5ee0\u5546\u5f97\u901a\u904e\u8cb7\u5bb6 NVIDIA \u8207\u6676\u5713\u4ee3\u5de5\u5ee0\u53f0\u7a4d\u96fb\u7684\u96d9\u91cd\u8a8d\u8b49\uff0c\u624d\u80fd\u6210\u70ba NVIDIA \u7684\u4f9b\u61c9\u5546\u3002"", ""start_index"": 2421, ""end_index"": 2472}, {""content"": ""\u76ee\u524d NVIDIA \u4f7f\u7528\u7684\u90fd\u662f SK \u6d77\u529b\u58eb\u7684\u7b2c\u4e09\u4ee3 HBM3 \u7522\u54c1\uff0c\u76f4\u5230\u4eca\u5e74\u7f8e\u5149\u624d\u525b\u901a\u904e\u9a57\u8b49\uff0c\u6210\u70ba SK \u6d77\u529b\u58eb\u4ee5\u5916\u7684\u7b2c\u4e8c\u5bb6\u53ef\u4f9b\u61c9 NVIDIA \u7684 HBM \u5ee0\u5546\u3002"", ""start_index"": 2474, ""end_index"": 2557}]",data/hbm.txt
HBM 的高頻寬優勢為什麼無法提升 AMD 顯示卡的遊戲效能？,"[{""content"": ""\u4f46\u96a8\u5f8c\uff0cAMD \u4fbf\u767c\u73fe\u642d\u8f09 HBM \u7684\u986f\u793a\u5361\u6210\u672c\u592a\u9ad8\uff0c\u4f46\u5c0d\u65bc\u904a\u6232\u6548\u80fd\u7684\u63d0\u5347\u537b\u6709\u9650\u3002\u7531\u65bc HBM \u7684\u88fd\u7a0b\u96e3\u5ea6\u9ad8\u3001\u6210\u672c\u4e5f\u8cb4\uff0cRadeon R9 Fury X \u7e3d\u5171\u53ea\u6709\u642d\u8f09 4 \u9846 1 GB \u7684 HBM \u5728\u5167\uff0c\u4e5f\u5c31\u5171 4GB\u3002"", ""start_index"": 5690, ""end_index"": 5800}, {""content"": ""\u96fb\u8166\u6709\u81ea\u5df1\u7684\u8a18\u61b6\u9ad4\uff0c\u986f\u793a\u5361\u4e5f\u64c1\u6709\u81ea\u5df1\u7368\u7acb\u7684\u8a18\u61b6\u9ad4\uff0c\u5c31\u662f\u70ba\u4e86\u5132\u5b58 GPU \u5df2\u7d93\u8655\u7406\u904e\u6216\u5373\u5c07\u8b80\u53d6\u7684\u6e32\u67d3\u6578\u64da\uff0c\u5982\u679c\u5bb9\u91cf\u4e0d\u5920\u7167\u6a23\u6703\u51fa\u73fe\u92f8\u9f52\u72c0\u7684\u756b\u9762\u3002"", ""start_index"": 5802, ""end_index"": 5872}]",data/hbm.txt
三星為何持續使用 NCF 而非轉向 MR-MUF 技術？,"[{""content"": ""\u73fe\u968e\u6bb5\u5728\u91cf\u7522\u4e0a\uff0c\u4e09\u661f\u7684 NCF \u6280\u8853\u9060\u4e0d\u5982 SK \u6d77\u529b\u58eb\u7684 MR-MUF \u6280\u8853\u4f86\u5f97\u7a69\u5b9a\u3002"", ""start_index"": 8665, ""end_index"": 8709}, {""content"": ""\u4e09\u661f\u7684\u7b2c\u4e09\u4ee3 HBM \u751f\u7522\u826f\u7387\u50c5\u70ba10% \u2013 20%\uff0c\u4f46 SK \u6d77\u529b\u58eb\u7684 HBM \u826f\u7387\u5247\u9ad8\u9054 60% \u2013 70%\u3002"", ""start_index"": 8709, ""end_index"": 8766}, {""content"": ""\u52a0\u4e0a\u9ad8\u529f\u8017\u8207\u6563\u71b1\u4e0d\u4f73\u7684\u554f\u984c\uff0c\u4e09\u661f\u7684 HBM \u81f3\u4eca\u4ecd\u7121\u6cd5\u901a\u904e NVIDIA \u8207\u53f0\u7a4d\u96fb\u7684\u9a57\u8b49\u5be6\u73fe\u91cf\u7522\u3002"", ""start_index"": 8768, ""end_index"": 8817}, {""content"": ""\u65e2\u7136\u5df2\u7d93\u5728 MR-MUF \u4e0a\u843d\u5f8c\u4e86\uff0c\u7b49 HBM4 \u63a8\u51fa\u7684\u6642\u5019\uff0c\u4e09\u661f\u6216\u8a31\u9084\u6709\u6a5f\u6703\u80fd\u8d95\u8d85 SK \u6d77\u529b\u58eb\uff0c\u56e0\u6b64\u4e09\u661f\u4e5f\u59cb\u7d42\u4e0d\u80af\u653e\u68c4 NCF \u8f49\u5411 MR-MUF\uff0c\u56e0\u70ba\u80cc\u5f8c\u9700\u8981\u7684\u6a5f\u53f0\u6295\u8cc7\u8207\u6642\u9593\u6210\u672c\u5be6\u5728\u592a\u9ad8\uff0c\u9ad8\u5c64\u80af\u5b9a\u6703\u6709\u7591\u616e\uff0c\u5047\u8a2d\u7b49\u5230\u91cf\u7522\u4e86\uff0cAI \u9700\u6c42\u5982\u679c\u6d88\u5931\u4e86\u600e\u9ebc\u8fa6\uff0c\u9762\u81e8\u9ad8\u98a8\u96aa\u6c7a\u7b56\uff0c\u4e09\u661f\u9ad8\u5c64\u7591\u616e\u5176\u5be6\u5f88\u591a\u3002"", ""start_index"": 8895, ""end_index"": 9042}, {""content"": ""\u7136\u800c\uff0c\u8fd1\u671f\u5df2\u6709\u5a92\u9ad4\u62ab\u9732\u4e09\u661f\u5df2\u7d93\u4e0b\u55ae\u4e86\u7528\u65bc MUF \u6280\u8853\u7684\u88fd\u9020\u8a2d\u5099\u8207\u6750\u6599\uff0c\u5f88\u6709\u53ef\u80fd\u4e09\u661f\u6703\u540c\u6642\u63a1\u7528 NCF \u8207 MR-MUF \u9032\u884c\u751f\u7522\uff0c\u4f46\u8981\u80fd\u4f7f\u7528 MUF \u6280\u8853\u9032\u884c\u91cf\u7522\u6700\u5feb\u4e5f\u61c9\u8a72\u6703\u7b49\u5230\u660e\u5e74\u3002"", ""start_index"": 9044, ""end_index"": 9137}]",data/hbm.txt
台積電在晶片技術方面面臨哪些挑戰？,"[{""content"": ""\u7136\u800c\u5728 2009 \u5e74\u7576\u53f0\u7a4d\u96fb\u6c7a\u5b9a\u65a5\u8cc7\u4e00\u5104\u7f8e\u91d1\u3001\u8017\u8cbb 400 \u4f4d\u5de5\u7a0b\u5e2b\uff0c\u7d42\u65bc\u7814\u767c\u51fa\u5148\u9032\u5c01\u88dd\u6280\u8853 CoWoS \u51fa\u4f86\u6642\uff0c\u8af7\u523a\u7684\u662f\u537b\u4e00\u500b\u5ba2\u6236\u90fd\u6c92\u6709\u3002"", ""start_index"": 9974, ""end_index"": 10044}, {""content"": ""\u7531\u65bc CoWoS \u7684\u6210\u672c\u592a\u8cb4\uff0c\u5f8c\u7e8c\u53f0\u7a4d\u96fb\u53c8\u5728\u6210\u672c\u8003\u91cf\u7684\u57fa\u790e\u4e0a\u63a8\u51fa\u4e86\u540c\u6a23\u662f\u5148\u9032\u5c01\u88dd\u6280\u8853\u7684 InFO\u3002"", ""start_index"": 10128, ""end_index"": 10177}, {""content"": ""\u8003\u91cf\u5230\u9019\u9ede\uff0c\u53f0\u7a4d\u96fb\u624d\u56e0\u6b64\u5728 15 \u5e74\u524d\u4fbf\u63a8\u51fa CoWoS \u6280\u8853\u4f5c\u70ba\u672a\u4f86\u5fc5\u5b9a\u6703\u9047\u5230\u7684\u6469\u723e\u5b9a\u5f8b\u7684\u89e3\u65b9\u3002\u9664\u4e86\u85c9\u7531\u7e2e\u5c0f\u96fb\u6676\u9ad4\u4e4b\u5916\uff0c\u9084\u53ef\u4ee5\u7528 3D \u5806\u758a\u7684\u65b9\u5f0f\u63d0\u5347\u55ae\u4f4d\u9762\u7a4d\u7684\u96fb\u6676\u9ad4\u5bc6\u5ea6\u3002"", ""start_index"": 9885, ""end_index"": 9972}, {""content"": ""\u7531\u65bc 2.5D \u5c01\u88dd\u6280\u8853\u662f\u7531\u5404\u5bb6\u5ee0\u5546\u81ea\u5df1\u7814\u767c\uff0c\u5f7c\u6b64\u9593\u7684\u6280\u8853\u7d30\u7bc0\u5dee\u7570\u5f88\u5927\u3002\u9019\u4e9b\u7d30\u7bc0\u5dee\u7570\u5c31\u6703\u5c0e\u81f4\u5373\u4fbf\u4f7f\u7528\u7684\u662f NVIDIA \u7d66\u51fa\u4f86\u7684\u540c\u4e00\u5f35 H100 \u8a2d\u8a08\u5716\uff0c\u53ea\u8981\u60f3\u62ff\u5230\u53f0\u7a4d\u96fb\u4ee5\u5916\u7684\u5c01\u88dd\u5ee0\u4e5f\u7121\u6cd5\u505a\u51fa\u76f8\u540c\u7684\u7522\u54c1\u6216\u7dad\u6301\u76f8\u540c\u6210\u672c\uff0c\u5f88\u96e3\u505a\u54c1\u8cea\u7ba1\u63a7\uff0c\u6216\u662f\u51fa\u554f\u984c\u6642\u4e5f\u96e3\u4ee5\u628a\u8cac\u4efb\u6b78\u548e\u65bc\u7279\u5b9a\u4e00\u65b9\uff0c\u7ba1\u63a7\u4e0a\u975e\u5e38\u8907\u96dc\u3002"", ""start_index"": 11317, ""end_index"": 11462}]",data/hbm.txt
HBM 與 2.5D 封裝的技術有何關聯？,"[{""content"": ""HBM \u5176\u5be6\u5c31\u662f\u5c07\u591a\u500b DDR \u8a18\u61b6\u9ad4\u6676\u7247\u5806\u758a\u8d77\u4f86\uff0c\u6bcf\u4e00\u5c64\u63a7\u5236\u5728\u53ea\u6709\u4eba\u985e\u982d\u9aee\u4e00\u534a\u7684\u539a\u5ea6\uff0c\u518d\u900f\u904e\u5148\u9032\u5c01\u88dd\u548c GPU \u5c01\u88dd\u5728\u4e00\u8d77\uff0c\u5be6\u73fe\u9ad8\u5132\u5b58\u7a7a\u9593\u8207\u9ad8\u983b\u5bec\u7684\u76ee\u6a19\u3002"", ""start_index"": 2916, ""end_index"": 2994}, {""content"": ""\u5728 2.5D \u5c01\u88dd\u6280\u8853\u8207 HBM \u6676\u7247\u9084\u6c92\u6709\u88ab\u958b\u767c\u51fa\u4f86\u4e4b\u524d\uff0c\u8a18\u61b6\u9ad4\u90fd\u662f\u63a1\u7528 2D \u50b3\u7d71\u5c01\u88dd\u6280\u8853\u3002"", ""start_index"": 2996, ""end_index"": 3044}, {""content"": ""\u5230\u4e86 2.5D \u5806\u758a\u6676\u7247\u7684\u6642\u4ee3\uff0c\u900f\u904e\u5806\u758a\u56db\u500b\u8a18\u61b6\u9ad4\u6676\u7247\uff0c\u8a18\u61b6\u9ad4\u53ef\u4ee5\u66f4\u9760\u8fd1 GPU\uff0c\u5f9e\u800c\u5927\u5927\u7e2e\u77ed\u4e86\u96fb\u7dda\u9577\u5ea6\uff0c\u9054\u5230\u66f4\u77ed\u7684\u50b3\u8f38\u8def\u5f91\u3001\u66f4\u9ad8\u901f\u4e14\u8017\u80fd\u66f4\u4f4e\u3002"", ""start_index"": 3270, ""end_index"": 3342}, {""content"": ""\u63a5\u4e0b\u4f86\u518d\u628a\u5806\u758a\u597d\u7684 HBM \u6676\u7247\u8207\u5716\u7247\u4e2d\u7684 GPU \u6838\u5fc3\u904b\u7b97\u55ae\u5143\u518d\u5c01\u88dd\u5230\u4e00\u5c64\u53eb\u77fd\u4e2d\u4ecb\u5c64\uff08Interposer\uff09\u7684\u4ecb\u8cea\u4e0a\uff0c\u77fd\u4e2d\u4ecb\u5c64\u4e0a\u540c\u6a23\u6703\u6709\u63d0\u524d\u8755\u523b\u597d\u7684\u77fd\u7a7f\u5b54\uff0c\u8b93 HBM \u8207 GPU \u904b\u7b97\u55ae\u5143\u4e5f\u53ef\u4ee5\u900f\u904e\u77fd\u7a7f\u5b54\u4f86\u9023\u63a5\uff0c\u4e0d\u7528\u5f15\u7dda\u548c\u57fa\u677f\uff0c\u518d\u4e00\u6b21\u964d\u4f4e\u529f\u8017\u4e26\u63d0\u5347\u983b\u5bec\u901f\u5ea6\u3002"", ""start_index"": 3598, ""end_index"": 3728}]",data/hbm.txt
SK 海力士在哪一年改用 MR-MUF 技術以提升 HBM 的生產優勢？,"[{""content"": ""\u4f46 SK \u6d77\u529b\u58eb\u5247\u7387\u5148\u653e\u68c4\u4e86 TC-NCF\uff0c\u9365\u800c\u4e0d\u6368\u5730\u7814\u767c\u65b0\u6280\u8853\uff0c\u6700\u5f8c\u5728 2019 \u5e74\u6539\u70ba\u63a1\u53d6\u53e6\u4e00\u7a2e\u5de5\u85dd\u88fd\u9020\u6280\u8853\uff1aMR-MUF\u3002"", ""start_index"": 7374, ""end_index"": 7438}, {""content"": ""\u9019\u500b\u6295\u5165\u975e\u5e38\u7684\u95dc\u9375\uff0c\u56e0\u70ba\u5728 2015 \u5e74 \u2013 2022 \u5e74 HBM \u4e4f\u4eba\u554f\u6d25\u7684\u671f\u9593\uff0c\u9023\u4e09\u661f\u90fd\u5728 2019 \u5e74\u88c1\u6389\u4e86 HBM \u7684\u7814\u767c\u90e8\u9580\uff0cSK \u6d77\u529b\u58eb\u537b\u5728\u540c\u5e74\u63a8\u51fa\u4e86\u65b0\u6280\u8853\uff0c\u5fb9\u5e95\u6539\u8b8a\u4e86 HBM \u5e02\u5834\u7684\u672a\u4f86\u3002"", ""start_index"": 7440, ""end_index"": 7541}]",data/hbm.txt
為什麼南韓的經濟嚴重依賴半導體產業？,"[{""content"": ""\u534a\u5c0e\u9ad4\u7522\u696d\u4f54\u6bd4\u9ad8\u9054\u5357\u97d3 GDP \u7684 20%\uff0c\u8a18\u61b6\u9ad4\u6676\u7247\u53c8\u4f54\u6bd4\u5357\u97d3\u51fa\u53e3\u7e3d\u503c\u7684 63.8%\uff082022 \u5e74\u6578\u64da\uff09\u3002"", ""start_index"": 12526, ""end_index"": 12580}, {""content"": ""\u5357\u97d3\u570b\u5bb6\u667a\u5eab\u65bc 2023 \u5e74\u767c\u8868\u5831\u544a\u7a31\uff0c\u5357\u97d3\u53ea\u8981\u534a\u5c0e\u9ad4\u51fa\u53e3\u503c\u6bcf\u4e0b\u964d 10% \u5c31\u6703\u5c0e\u81f4 GDP \u4e0b\u964d 0.78%\u3002"", ""start_index"": 12582, ""end_index"": 12638}, {""content"": ""\u5357\u97d3\u8fd1\u5e74\u5728\u6676\u5713\u4ee3\u5de5\u7684\u5e02\u5834\u9010\u6f38\u88ab\u53f0\u7063\u53d6\u4ee3\u5f8c\uff0c\u8a18\u61b6\u9ad4\u8b8a\u6210\u6700\u6838\u5fc3\u7684\u6676\u7247\u696d\u52d9\u3002"", ""start_index"": 12640, ""end_index"": 12675}]",data/hbm.txt
派遣勞工提出訂定勞動契約之後，要派單位有何責任？,"[{""content"": ""\u8981\u6d3e\u55ae\u4f4d\u9055\u53cd\u524d\u9805\u898f\u5b9a\uff0c\u4e14\u5df2\u53d7\u9818\u6d3e\u9063\u52de\u5de5\u52de\u52d9\u8005\uff0c\u6d3e\u9063\u52de\u5de5\u5f97\u65bc\u8981\u6d3e\u55ae\u4f4d\u63d0\u4f9b\u52de\u52d9\u4e4b\u65e5\u8d77\u4e5d\u5341\u65e5\u5167\uff0c\u4ee5\u66f8\u9762\u5411\u8981\u6d3e\u55ae\u4f4d\u63d0\u51fa\u8a02\u5b9a\u52de\u52d5\u5951\u7d04\u4e4b\u610f\u601d\u8868\u793a\u3002"", ""start_index"": 3476, ""end_index"": 3543}, {""content"": ""\u8981\u6d3e\u55ae\u4f4d\u61c9\u81ea\u524d\u9805\u6d3e\u9063\u52de\u5de5\u610f\u601d\u8868\u793a\u5230\u9054\u4e4b\u65e5\u8d77\u5341\u65e5\u5167\uff0c\u8207\u5176\u5354\u5546\u8a02\u5b9a\u52de\u52d5\u5951\u7d04\u3002\u903e\u671f\u672a\u5354\u5546\u6216\u5354\u5546\u4e0d\u6210\u7acb\u8005\uff0c\u8996\u70ba\u96d9\u65b9\u81ea\u671f\u6eff\u7fcc\u65e5\u6210\u7acb\u52de\u52d5\u5951\u7d04\uff0c\u4e26\u4ee5\u6d3e\u9063\u52de\u5de5\u65bc\u8981\u6d3e\u55ae\u4f4d\u5de5\u4f5c\u671f\u9593\u4e4b\u52de\u52d5\u689d\u4ef6\u70ba\u52de\u52d5\u5951\u7d04\u5167\u5bb9\u3002"", ""start_index"": 3544, ""end_index"": 3637}, {""content"": ""\u6d3e\u9063\u4e8b\u696d\u55ae\u4f4d\u53ca\u8981\u6d3e\u55ae\u4f4d\u4e0d\u5f97\u56e0\u6d3e\u9063\u52de\u5de5\u63d0\u51fa\u7b2c\u4e8c\u9805\u610f\u601d\u8868\u793a\uff0c\u800c\u4e88\u4ee5\u89e3\u50f1\u3001\u964d\u8abf\u3001\u6e1b\u85aa\u3001\u640d\u5bb3\u5176\u4f9d\u6cd5\u4ee4\u3001\u5951\u7d04\u6216\u7fd2\u6163\u4e0a\u6240\u61c9\u4eab\u6709\u4e4b\u6b0a\u76ca\uff0c\u6216\u5176\u4ed6\u4e0d\u5229\u4e4b\u8655\u5206\u3002"", ""start_index"": 3638, ""end_index"": 3708}, {""content"": ""\u6d3e\u9063\u4e8b\u696d\u55ae\u4f4d\u53ca\u8981\u6d3e\u55ae\u4f4d\u70ba\u524d\u9805\u884c\u70ba\u4e4b\u4e00\u8005\uff0c\u7121\u6548\u3002"", ""start_index"": 3709, ""end_index"": 3732}]",data/law.txt
童工每日工作時間限制是什麼？,"[{""content"": ""\u7ae5\u5de5\u6bcf\u65e5\u4e4b\u5de5\u4f5c\u6642\u9593\u4e0d\u5f97\u8d85\u904e\u516b\u5c0f\u6642\uff0c\u6bcf\u9031\u4e4b\u5de5\u4f5c\u6642\u9593\u4e0d\u5f97\u8d85\u904e\u56db\u5341\u5c0f\u6642\uff0c\u4f8b\u5047\u65e5\u4e0d\u5f97\u5de5\u4f5c\u3002"", ""start_index"": 8865, ""end_index"": 8906}, {""content"": ""\u7ae5\u5de5\u4e0d\u5f97\u65bc\u5348\u5f8c\u516b\u6642\u81f3\u7fcc\u6668\u516d\u6642\u4e4b\u6642\u9593\u5167\u5de5\u4f5c\u3002"", ""start_index"": 8914, ""end_index"": 8935}]",data/law.txt
